date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:03:15	107810/107810	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2011:20:38%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/8.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/profile/8.jpg	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
09:03:16	81995/81995	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2011:22:06%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/9.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/profile/9.jpg	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
09:03:17	49799/49799	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Feb%202019%2008:49:10%20GMT	https://akademi.dexignlab.com/xhtml/vendor/lightgallery/js/lightgallery-all.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/lightgallery/js/lightgallery-all.min.js	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
09:03:17	11508/11508	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:38%20GMT	https://akademi.dexignlab.com/xhtml/vendor/chartist/css/chartist.min.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/chartist/css/chartist.min.css	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:18	8194/8194	---M--	200	added ('OK')	text/css	date:Sat,%2030%20Dec%202017%2014:23:28%20GMT	https://akademi.dexignlab.com/xhtml/vendor/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.css	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:19	17148/17148	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2008:56:32%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/pic-333.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/pic-333.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:20	17416/17416	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2008:57:16%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/pic444.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/pic444.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:21	17494/17494	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2008:57:56%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/pic555.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/pic555.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:22	17346/17346	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2008:58:22%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/pic666.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/pic666.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:23	35605/35605	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:22:08%20GMT	https://akademi.dexignlab.com/xhtml/images/coures/2.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/coures/2.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:24	11861/11861	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:22:08%20GMT	https://akademi.dexignlab.com/xhtml/images/coures/3.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/coures/3.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:25	20546/20546	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:22:08%20GMT	https://akademi.dexignlab.com/xhtml/images/coures/4.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/coures/4.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:26	18867/18867	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:22:08%20GMT	https://akademi.dexignlab.com/xhtml/images/coures/5.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/coures/5.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:27	31071/31071	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:22:08%20GMT	https://akademi.dexignlab.com/xhtml/images/coures/6.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/coures/6.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:28	18281/18281	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:22:08%20GMT	https://akademi.dexignlab.com/xhtml/images/coures/7.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/coures/7.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:29	29488/29488	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:22:08%20GMT	https://akademi.dexignlab.com/xhtml/images/coures/1.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/coures/1.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:30	25660/25660	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:22:08%20GMT	https://akademi.dexignlab.com/xhtml/images/coures/8.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/coures/8.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:31	13165/13165	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:22:08%20GMT	https://akademi.dexignlab.com/xhtml/images/coures/9.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/coures/9.jpg	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:32	47668/47668	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2004:22:08%20GMT	https://akademi.dexignlab.com/xhtml/images/coures/9.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/coures/9.png	(from https://akademi.dexignlab.com/xhtml/chat.html)
09:03:35	2933/2933	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2013:46:12%20GMT	https://akademi.dexignlab.com/xhtml/images/logo-white.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/logo-white.png	(from https://akademi.dexignlab.com/xhtml/page-login.html)
09:03:36	177292/177292	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2010:11:12%20GMT	https://akademi.dexignlab.com/xhtml/images/background/pic-2.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/background/pic-2.png	(from https://akademi.dexignlab.com/xhtml/page-login.html)
09:03:37	4036/4036	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2010:11:08%20GMT	https://akademi.dexignlab.com/xhtml/images/background/pic3.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/background/pic3.png	(from https://akademi.dexignlab.com/xhtml/page-login.html)
09:03:38	3035/3035	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2010:11:10%20GMT	https://akademi.dexignlab.com/xhtml/images/background/pic4.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/background/pic4.png	(from https://akademi.dexignlab.com/xhtml/page-login.html)
09:03:39	2262/2262	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2010:11:10%20GMT	https://akademi.dexignlab.com/xhtml/images/background/pic5.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/background/pic5.png	(from https://akademi.dexignlab.com/xhtml/page-login.html)
09:03:40	7631/7631	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2030%20Apr%202023%2004:11:48%20GMT	https://akademi.dexignlab.com/xhtml/images/profile.svg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/profile.svg	(from https://akademi.dexignlab.com/xhtml/finance.html)
09:03:40	9530/9530	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:40:47%20GMT	https://akademi.dexignlab.com/xhtml/js/dashboard/dashboard-2.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/dashboard/dashboard-2.js	(from https://akademi.dexignlab.com/xhtml/finance.html)
09:03:41	14173/14173	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2001:09:00%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/6.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/trans/6.jpg	(from https://akademi.dexignlab.com/xhtml/student.html)
09:03:42	20327/20327	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2001:09:00%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/7.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/trans/7.jpg	(from https://akademi.dexignlab.com/xhtml/student.html)
09:03:43	25852/25852	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2001:09:00%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/8.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/trans/8.jpg	(from https://akademi.dexignlab.com/xhtml/student.html)
09:03:44	24539/24539	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2001:09:00%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/9.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/trans/9.jpg	(from https://akademi.dexignlab.com/xhtml/student.html)
09:03:45	15425/15425	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2001:09:00%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/10.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/trans/10.jpg	(from https://akademi.dexignlab.com/xhtml/student.html)
09:03:47	64586/64586	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Nov%202022%2010:11:52%20GMT	https://akademi.dexignlab.com/xhtml/images/avatar/9.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/avatar/9.jpg	(from https://akademi.dexignlab.com/xhtml/student-detail.html)
09:03:48	1522/1522	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2030%20Apr%202023%2004:16:54%20GMT	https://akademi.dexignlab.com/xhtml/images/svg/location.svg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/svg/location.svg	(from https://akademi.dexignlab.com/xhtml/student-detail.html)
09:03:49	2577/2577	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2030%20Apr%202023%2004:20:10%20GMT	https://akademi.dexignlab.com/xhtml/images/svg/phone.svg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/svg/phone.svg	(from https://akademi.dexignlab.com/xhtml/student-detail.html)
09:03:50	868/868	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2030%20Apr%202023%2014:36:30%20GMT	https://akademi.dexignlab.com/xhtml/images/svg/email.svg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/svg/email.svg	(from https://akademi.dexignlab.com/xhtml/student-detail.html)
09:03:51	53324/53324	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/moment/moment.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/moment/moment.min.js	(from https://akademi.dexignlab.com/xhtml/add-student.html)
09:03:51	23627/23627	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2012:23:52%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/1.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/1.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:03:52	16458/16458	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2012:25:30%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/2.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/2.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:03:53	34054/34054	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2012:26:48%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/3.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/3.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:03:54	26380/26380	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2012:27:58%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/4.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/4.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:03:55	31525/31525	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2012:30:34%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/5.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/5.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:03:56	12177/12177	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2013:40:20%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/6.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/6.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:03:57	22853/22853	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2013:44:20%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/7.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/7.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:03:58	15182/15182	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2013:45:50%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/8.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/8.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:03:59	22309/22309	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2013:46:48%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/9.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/9.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:04:00	19907/19907	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2013:48:56%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/10.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/10.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:04:01	21155/21155	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2013:51:10%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/11.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/11.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:04:02	21151/21151	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2013:52:06%20GMT	https://akademi.dexignlab.com/xhtml/images/contacts/12.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/contacts/12.jpg	(from https://akademi.dexignlab.com/xhtml/teacher.html)
09:04:03	41500/41500	---M--	200	added ('OK')	text/css	date:Fri,%2008%20Apr%202022%2002:14:16%20GMT	https://akademi.dexignlab.com/xhtml/vendor/fullcalendar-5.11.0/lib/main.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/fullcalendar-5.11.0/lib/main.css	(from https://akademi.dexignlab.com/xhtml/teacher-detail.html)
09:04:05	72202/72202	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Nov%202022%2010:10:58%20GMT	https://akademi.dexignlab.com/xhtml/images/avatar/8.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/avatar/8.jpg	(from https://akademi.dexignlab.com/xhtml/teacher-detail.html)
09:04:06	3782/3782	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2030%20Apr%202023%2002:58:08%20GMT	https://akademi.dexignlab.com/xhtml/images/circle.svg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/circle.svg	(from https://akademi.dexignlab.com/xhtml/food.html)
09:04:07	29421/29421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2004:55:38%20GMT	https://akademi.dexignlab.com/xhtml/images/food/pic4.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/food/pic4.jpg	(from https://akademi.dexignlab.com/xhtml/food.html)
09:04:07	29140/29140	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2004:55:38%20GMT	https://akademi.dexignlab.com/xhtml/images/food/pic5.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/food/pic5.jpg	(from https://akademi.dexignlab.com/xhtml/food.html)
09:04:09	42115/42115	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2004:55:38%20GMT	https://akademi.dexignlab.com/xhtml/images/food/pic6.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/food/pic6.jpg	(from https://akademi.dexignlab.com/xhtml/food-details.html)
09:04:09	14485/14485	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2030%20Apr%202023%2013:24:58%20GMT	https://akademi.dexignlab.com/xhtml/images/quotes.svg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/quotes.svg	(from https://akademi.dexignlab.com/xhtml/food-details.html)
09:04:10	2331/2331	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Jun%202021%2023:11:20%20GMT	https://akademi.dexignlab.com/xhtml/images/avatar/1.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/avatar/1.png	(from https://akademi.dexignlab.com/xhtml/food-details.html)
09:04:11	1240/1240	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Jun%202021%2023:11:20%20GMT	https://akademi.dexignlab.com/xhtml/images/avatar/2.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/avatar/2.png	(from https://akademi.dexignlab.com/xhtml/food-details.html)
09:04:12	1109/1109	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Jun%202021%2023:11:20%20GMT	https://akademi.dexignlab.com/xhtml/images/avatar/3.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/avatar/3.png	(from https://akademi.dexignlab.com/xhtml/food-details.html)
09:04:14	31781/31781	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2004:59:10%20GMT	https://akademi.dexignlab.com/xhtml/images/media-1.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/media-1.png	(from https://akademi.dexignlab.com/xhtml/file-manager.html)
09:04:14	35662/35662	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2004:59:10%20GMT	https://akademi.dexignlab.com/xhtml/images/media-2.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/media-2.png	(from https://akademi.dexignlab.com/xhtml/file-manager.html)
09:04:15	31812/31812	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2004:59:10%20GMT	https://akademi.dexignlab.com/xhtml/images/media-3.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/media-3.png	(from https://akademi.dexignlab.com/xhtml/file-manager.html)
09:04:16	11748/11748	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2004:59:10%20GMT	https://akademi.dexignlab.com/xhtml/images/media-4.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/media-4.png	(from https://akademi.dexignlab.com/xhtml/file-manager.html)
09:04:17	22988/22988	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2016:47:46%20GMT	https://akademi.dexignlab.com/xhtml/images/avatar/10.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/avatar/10.jpg	(from https://akademi.dexignlab.com/xhtml/user.html)
09:04:19	474/474	---M--	200	added ('OK')	text/html	date:Fri,%2030%20Sep%202022%2003:00:30%20GMT	https://akademi.dexignlab.com/xhtml/ajax/message.html	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/ajax/message.html	(from https://akademi.dexignlab.com/xhtml/user.html)
09:04:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Feb%202024%2014:04:28%20GMT	https://akademi.dexignlab.com/xhtml/ajax/contacts.html	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/ajax/contacts.e8.delayed	(from https://akademi.dexignlab.com/xhtml/user.html)
09:04:21	21281/21281	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2021:25:42%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/14.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/profile/14.jpg	(from https://akademi.dexignlab.com/xhtml/user.html)
09:04:22	22603/22603	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2021:25:42%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/18.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/profile/18.jpg	(from https://akademi.dexignlab.com/xhtml/user.html)
09:04:23	23597/23597	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2021:25:42%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/19.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/profile/19.jpg	(from https://akademi.dexignlab.com/xhtml/user.html)
09:04:25	717985/717985	---M--	200	added ('OK')	application/javascript	date:Fri,%2008%20Apr%202022%2002:14:18%20GMT	https://akademi.dexignlab.com/xhtml/vendor/fullcalendar-5.11.0/lib/main.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/fullcalendar-5.11.0/lib/main.js	(from https://akademi.dexignlab.com/xhtml/celandar.html)
09:04:26	2186/2186	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:40:30%20GMT	https://akademi.dexignlab.com/xhtml/js/calendar-2.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/calendar-2.js	(from https://akademi.dexignlab.com/xhtml/celandar.html)
09:04:27	69528/69528	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:24:54%20GMT	https://akademi.dexignlab.com/xhtml/images/activity-img/pic1.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/activity-img/pic1.jpg	(from https://akademi.dexignlab.com/xhtml/activity.html)
09:04:27	29453/29453	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:24:54%20GMT	https://akademi.dexignlab.com/xhtml/images/activity-img/pic2.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/activity-img/pic2.jpg	(from https://akademi.dexignlab.com/xhtml/activity.html)
09:04:28	36879/36879	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:24:54%20GMT	https://akademi.dexignlab.com/xhtml/images/activity-img/pic3.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/activity-img/pic3.jpg	(from https://akademi.dexignlab.com/xhtml/activity.html)
09:04:29	16294/16294	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202023%2004:24:54%20GMT	https://akademi.dexignlab.com/xhtml/images/activity-img/pic4.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/activity-img/pic4.jpg	(from https://akademi.dexignlab.com/xhtml/activity.html)
09:04:30	12780/12780	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Feb%202020%2004:39:08%20GMT	https://akademi.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.css	(from https://akademi.dexignlab.com/xhtml/email-compose.html)
09:04:32	134624/134624	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Sep%202020%2009:39:22%20GMT	https://akademi.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.js	(from https://akademi.dexignlab.com/xhtml/email-compose.html)
09:04:34	2494/2494	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:40:30%20GMT	https://akademi.dexignlab.com/xhtml/js/calendar.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/calendar.js	(from https://akademi.dexignlab.com/xhtml/app-calender.html)
09:04:35	97001/97001	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2006:46:32%20GMT	https://akademi.dexignlab.com/xhtml/images/product/1.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/product/1.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-grid.html)
09:04:36	102582/102582	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2006:48:58%20GMT	https://akademi.dexignlab.com/xhtml/images/product/2.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/product/2.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-grid.html)
09:04:36	45181/45181	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2006:51:36%20GMT	https://akademi.dexignlab.com/xhtml/images/product/3.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/product/3.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-grid.html)
09:04:38	62083/62083	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2006:52:48%20GMT	https://akademi.dexignlab.com/xhtml/images/product/4.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/product/4.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-grid.html)
09:04:39	124846/124846	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2006:56:20%20GMT	https://akademi.dexignlab.com/xhtml/images/product/5.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/product/5.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-grid.html)
09:04:40	69339/69339	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2006:59:40%20GMT	https://akademi.dexignlab.com/xhtml/images/product/6.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/product/6.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-grid.html)
09:04:41	70501/70501	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2007:21:46%20GMT	https://akademi.dexignlab.com/xhtml/images/product/7.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/product/7.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-grid.html)
